_projectid,_teacher_acctid,_schoolid,school_ncesid,school_latitude,school_longitude,school_city,school_state,school_zip,school_metro,school_district,school_county,school_charter,school_magnet,school_year_round,school_nlns,school_kipp,school_charter_ready_promise,teacher_prefix,teacher_teach_for_america,teacher_ny_teaching_fellow,primary_focus_subject,primary_focus_area,secondary_focus_subject,secondary_focus_area,resource_type,poverty_level,grade_level,vendor_shipping_charges,sales_tax,payment_processing_charges,fulfillment_labor_materials,total_price_excluding_optional_support,total_price_including_optional_support,students_reached,total_donations,num_donors,eligible_double_your_impact_match,eligible_almost_home_match,funding_status,date_posted,date_completed,date_thank_you_packet_mailed,date_expiration
"""4224249ba994608233d8d073e889ffc9""","""a47f99464090951afafe21d58774a193""","""92ac0ea419b86844846ee7d7cdc7a5a2""","",40.737121,-73.978164,NEW YORK,NY,10010,,"",New York (Manhattan),f,f,f,f,f,f,Mrs.,f,f,Performing Arts,Music & The Arts,,,Trips,highest poverty,Grades 6-8,,,,,4827.00,5886.59,0,5395.10,7,f,f,completed,2003-06-19,2003-12-08,2004-03-15,2004-02-19
"""ef8317235e16e6646f64f22f4990bbe9""","""47fc893815c8c5e9f01f4aaf2a3c57bc""","""dbddc126f9dabb3f7472759d0906ef5b""","",40.806587,-73.950976,New York,NY,10027,urban,District 75,New York (Manhattan),f,f,t,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Technology,highest poverty,Grades PreK-2,,,,,232.68,283.76,0,268.00,1,f,f,completed,2003-06-19,2003-07-18,2003-11-19,2004-02-19
"""3bcd9a2eb0bf9c1d18f0552a3be9b383""","""8860560acb3b3344b0c542a2405c2a41""","""ba54e9bfc11ea8b99c6b6517e3121101""",360009104523,40.688519,-73.971131,Brooklyn,NY,11205,urban,New York City Dept Of Ed,Kings (Brooklyn),f,t,f,t,f,f,Ms.,f,f,Early Development,Applied Learning,Other,Applied Learning,Other,highest poverty,Grades 6-8,,,,,561.91,685.26,0,592.00,3,f,f,completed,2003-06-19,2003-11-19,2004-01-21,2004-02-19
"""1ce4e770ad638fc2b20e9f2dd9fb86d3""","""1721969ce0202a333c659611021b59e9""","""25a6916107edd02ef794718deda02ba2""",360011902467,40.719657,-73.948446,Brooklyn,NY,11222,urban,New York City Dept Of Ed,Kings (Brooklyn),f,t,f,f,f,f,Ms.,t,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Supplies,highest poverty,Grades 6-8,,,,,181.43,221.26,0,209.00,1,f,f,completed,2003-06-19,2003-08-25,2003-11-26,2004-02-19
"""ee7a4dad3b5661a884123b58af666d10""","""59a365f35b41dd668130fd144e10d60b""","""9c7e5ceeabc970710da96e2bf8c61789""","",40.836655,-73.937113,NEW YORK,NY,10032,,"",New York (Manhattan),f,f,f,f,f,f,Ms.,t,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Technology,highest poverty,Grades 6-8,,,,,475.91,580.38,0,548.00,1,f,f,completed,2003-06-19,2003-08-18,,2004-02-19
"""19ff22755e2b53e716380a6f3daa3bc5""","""d9a0c9993fd1ef7a3027a447e09d0d48""","""83cfadbe0e00c5442e8a4a44b2455e83""",360009202602,40.645821,-74.001663,Brooklyn,NY,11232,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,f,Mathematics,Math & Science,Applied Sciences,Math & Science,Supplies,highest poverty,Grades PreK-2,,,,,135.40,165.12,0,156.00,1,f,f,completed,2003-06-19,2003-08-25,2004-02-13,2005-03-03
"""106dbd48e235095ca524bdfd8d469662""","""61a0dc2ba9c1a1582babd47dc15cb66d""","""e292eb8cc227208fe22952bdbaa27963""",360010302113,40.624836,-74.150597,Staten Island,NY,10303,urban,New York City Dept Of Ed,Richmond (Staten Island),f,f,f,f,f,f,Mrs.,f,f,Performing Arts,Music & The Arts,Visual Arts,Music & The Arts,Supplies,highest poverty,Grades PreK-2,,,,,219.97,268.26,0,253.00,1,f,f,completed,2003-06-19,2003-09-19,2004-01-21,2004-02-19
"""023b3b6c97a682e8ed3e81b53e4e4e67""","""fe853560bdc99526aefd88a30495e9ae""","""08a1d2689c05a750b125e9c91c8512dd""",360008604876,40.849148,-73.915939,Bronx,NY,10453,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,t,f,Mathematics,Math & Science,Applied Sciences,Math & Science,Supplies,highest poverty,Grades 6-8,,,,,682.24,832.00,0,787.00,2,f,f,completed,2003-06-19,2004-02-06,2004-04-23,2004-02-19
"""bb116aad74304979528478ed0f62d374""","""cee01c2573b903e71f7faea44961a7d5""","""a1f8fe910e5e84d203b5c35ba09b7120""",360008602048,40.830879,-73.901871,Bronx,NY,10456,urban,New York City Dept Of Ed,Bronx,f,f,f,t,f,f,Mrs.,f,f,Literacy,Literacy & Language,Early Development,Applied Learning,Supplies,highest poverty,Grades PreK-2,,,,,109.47,133.50,0,126.00,1,f,f,completed,2003-06-19,2003-09-19,2004-01-12,2004-09-01
"""425d9c1c28f2a94a57728b389ab3e85d""","""59a365f35b41dd668130fd144e10d60b""","""9c7e5ceeabc970710da96e2bf8c61789""","",40.836655,-73.937113,NEW YORK,NY,10032,,"",New York (Manhattan),f,f,f,f,f,f,Ms.,t,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,highest poverty,Grades 6-8,,,,,220.38,268.76,0,244.20,3,f,f,completed,2003-06-19,2003-09-04,2004-04-01,2004-02-19
"""b1c603f0011ccc93f55666455b779c7c""","""63952492f70172890052d987afb4b022""","""1aff13578c56b224bf69baeff4e3e918""","",40.849148,-73.915939,BRONX,NY,10453,,"",Bronx,f,f,f,f,f,f,Ms.,t,f,Literacy,Literacy & Language,,,Supplies,highest poverty,Grades 6-8,,,,,416.92,508.44,0,480.00,1,f,f,completed,2003-06-18,2003-08-25,2003-11-21,2004-02-18
"""7960bd8a8a2ede13b311b5c541e721f8""","""b547350e2a9636db0c7dcf30d905f44e""","""9bc7d4d92193a453669b6e2a56128e87""",360009705560,40.701778,-74.011840,New York,NY,10004,urban,Other,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Supplies,highest poverty,Grades 9-12,,,,,712.38,868.76,0,825.00,1,f,f,completed,2003-06-19,2004-01-20,2004-07-07,2004-02-19
"""01335fdf88a35656f25bcc3f19750cb6""","""68771dc9a9af7d195913a015c45ca060""","""67c49362a19734d92385423d2176c2e1""",360008104871,40.815349,-73.955189,New York,NY,10027,urban,Leadership Learning Support Organization,New York (Manhattan),f,f,f,f,f,f,Ms.,t,f,Literature & Writing,Literacy & Language,,,Books,highest poverty,Grades 6-8,,,,,804.72,981.37,0,926.00,1,f,f,completed,2003-06-18,2003-08-24,2004-04-09,2004-02-18
"""644ec816d8e4efe59c58742f2336af64""","""d9a0c9993fd1ef7a3027a447e09d0d48""","""83cfadbe0e00c5442e8a4a44b2455e83""",360009202602,40.645821,-74.001663,Brooklyn,NY,11232,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,f,Mathematics,Math & Science,Applied Sciences,Math & Science,Supplies,highest poverty,Grades PreK-2,,,,,79.03,96.38,0,88.00,2,f,f,completed,2003-06-19,2003-08-25,2003-11-21,2005-06-07
"""986b6caa9f49c85a72f224119b2c2e29""","""1721969ce0202a333c659611021b59e9""","""25a6916107edd02ef794718deda02ba2""",360011902467,40.719657,-73.948446,Brooklyn,NY,11222,urban,New York City Dept Of Ed,Kings (Brooklyn),f,t,f,f,f,f,Ms.,t,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Technology,highest poverty,Grades 6-8,,,,,426.58,520.22,0,491.00,1,f,f,completed,2003-06-19,2003-12-19,2004-03-22,2004-02-19
"""074de11f46d16311e6ea61c3155218f7""","""d0993bf19ddd2f8222975eb69dfca780""","""eb9260238c1d9d4a98480f096ff01e9a""",360008402056,40.813699,-73.908713,Bronx,NY,10455,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mr.,t,f,Other,Applied Learning,,,Other,highest poverty,Grades PreK-2,,,,,0.00,0.00,0,0.00,0,f,f,expired,2003-08-01,,,2004-04-01
"""a09925c883a884e6289c27a6ce5f792e""","""6cb754c29e8b16857a9aba1e8be84fb9""","""f1f5c0531655f079d40768fc210b6a78""",360008104436,40.815349,-73.955189,New York,NY,10027,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,t,f,History & Geography,History & Civics,Social Sciences,History & Civics,Books,highest poverty,Grades 6-8,,,,,486.88,593.76,0,565.90,4,f,f,completed,2003-06-19,2003-09-09,2004-01-13,2004-06-04
"""cbf530aca20850f632fcaa5a2b241c0b""","""c1957aa6801725d904d829acb0a71fa7""","""7b479a74df965bf97e4a536979de4533""",,40.798859,-73.933536,New York,NY,10035,urban,Integrated Curriculum and Instruction Learning Support Organization,New York (Manhattan),f,f,f,f,f,f,Mr.,f,f,Other,Applied Learning,,,Other,highest poverty,Grades PreK-2,,,,,0.00,0.00,0,0.00,0,f,f,completed,2003-06-19,2003-06-27,,2004-02-19
"""fc8c5d62431925ff925498790d3993aa""","""59a365f35b41dd668130fd144e10d60b""","""9c7e5ceeabc970710da96e2bf8c61789""","",40.836655,-73.937113,NEW YORK,NY,10032,,"",New York (Manhattan),f,f,f,f,f,f,Ms.,t,f,Other,Applied Learning,,,Other,highest poverty,Grades PreK-2,,,,,0.00,0.00,0,0.00,0,f,f,expired,2003-06-19,,,2004-02-19
"""d820aac4c19d3626686a84c998b10a2c""","""d5571b12f37fc30ac33fed53db52b7a9""","""b61033c4ebdac2fe1c10f90bd8361927""",360006304875,40.821835,-73.886497,Bronx,NY,10474,urban,New York Dept of Education,Bronx,t,f,f,f,f,f,Mr.,t,f,Music,Music & The Arts,,,Technology,highest poverty,Grades PreK-2,,,,,1778.38,2168.76,0,2100.00,1,f,f,completed,2003-06-18,2003-12-19,2004-04-07,2005-01-01
"""8ca684049ad2b08dd77e0f7a5051881b""","""6cb754c29e8b16857a9aba1e8be84fb9""","""f1f5c0531655f079d40768fc210b6a78""",360008104436,40.815349,-73.955189,New York,NY,10027,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,t,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,highest poverty,Grades 6-8,,,,,386.43,471.26,0,445.00,1,f,f,completed,2003-06-19,2003-07-21,2004-02-13,2004-06-01
"""2dc20b050111f4d57b29bc6d23c9b9f9""","""226c7a5f9b264d9e080a5077d67ce409""","""d35b75b6284fa7fedb62f4a1d8b0de7e""",360012202681,40.731064,-73.805801,Flushing,NY,11365,urban,New York City Dept Of Ed,Queens,f,t,f,f,f,f,Ms.,f,f,Sports,Health & Sports,,,Technology,highest poverty,Grades 3-5,,,,,727.75,887.50,0,837.00,1,f,f,completed,2003-08-01,2003-11-04,2004-01-30,2004-06-30
"""6875b894961d21dee54be6f5a45e3fb0""","""def4b67206bc26c7b1b0695ef65958e5""","""20af241bbec041f24368c546c8277e45""",360008701304,40.880083,-73.910419,Bronx,NY,10463,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,Early Development,Applied Learning,Books,highest poverty,Grades 3-5,,,,,425.17,518.50,0,489.00,1,f,f,completed,2003-06-19,2003-08-25,2004-02-03,2004-02-19
"""f536b9f942faaee39ee286d73a87c19a""","""6cb754c29e8b16857a9aba1e8be84fb9""","""f1f5c0531655f079d40768fc210b6a78""",360008104436,40.815349,-73.955189,New York,NY,10027,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,t,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,highest poverty,Grades 6-8,,,,,931.73,1136.26,0,1037.00,3,f,f,completed,2003-07-10,2003-09-22,2004-02-04,2004-06-05
"""40b09d45ee002fe8cebd00f3d0787ef2""","""55c29624cdb74469ff2e3db06eaa10a1""","""a1f8fe910e5e84d203b5c35ba09b7120""",360008602048,40.830879,-73.901871,Bronx,NY,10456,urban,New York City Dept Of Ed,Bronx,f,f,f,t,f,f,Mr.,f,f,Literacy,Literacy & Language,,,Supplies,highest poverty,Grades 3-5,,,,,390.22,475.88,0,240.50,4,f,f,completed,2007-03-08,2007-03-08,2007-03-08,2003-11-01
"""14bc138f2d80c10b2e7d7d4e448361d6""","""746984211b1b828624d6fc5bafd72b5a""","""f1f5c0531655f079d40768fc210b6a78""",360008104436,40.815349,-73.955189,New York,NY,10027,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,t,f,Other,Applied Learning,,,Technology,highest poverty,Grades 6-8,,,,,420.25,512.50,0,484.00,1,f,f,completed,2003-06-19,2003-11-05,2004-01-09,2004-02-19
"""1842f0614d9f2b9658c2e97abcfa748d""","""6cb754c29e8b16857a9aba1e8be84fb9""","""f1f5c0531655f079d40768fc210b6a78""",360008104436,40.815349,-73.955189,New York,NY,10027,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,t,f,Other,Applied Learning,,,Other,highest poverty,Grades PreK-2,,,,,0.00,0.00,0,0.00,0,f,f,expired,2003-07-15,,,2004-03-15
"""b6b71a8634dfd9dd030d475a692d1db6""","""746984211b1b828624d6fc5bafd72b5a""","""f1f5c0531655f079d40768fc210b6a78""",360008104436,40.815349,-73.955189,New York,NY,10027,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,t,f,Other,Applied Learning,,,Other,highest poverty,Grades PreK-2,,,,,0.00,0.00,0,0.00,0,f,f,expired,2003-06-19,,,2004-02-19
"""4ba20ab2360e98e8ae5d9b4bd2738cc0""","""1721969ce0202a333c659611021b59e9""","""25a6916107edd02ef794718deda02ba2""",360011902467,40.719657,-73.948446,Brooklyn,NY,11222,urban,New York City Dept Of Ed,Kings (Brooklyn),f,t,f,f,f,f,Ms.,t,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Supplies,highest poverty,Grades 6-8,,,,,261.38,318.76,0,301.00,1,f,f,completed,2003-06-19,2003-08-25,2003-11-24,2004-02-19
"""5764757b0ebbd387286225572b50cc2e""","""e38b1a58c6c2329417c92378186225f5""","""a58856103147b7c4db28fa2556add771""",360009702582,40.706825,-73.920003,Brooklyn,NY,11237,urban,New York City Dept Of Ed,Kings (Brooklyn),f,t,f,f,f,f,Ms.,f,f,Other,Applied Learning,,,Other,highest poverty,Grades PreK-2,,,,,0.00,0.00,0,0.00,0,f,f,expired,2003-06-18,,,2004-02-18
"""aceca2d5ab42503669bbc8f8aff583e6""","""b9f8e835f82e95b689f484f323e59232""","""f1f5c0531655f079d40768fc210b6a78""",360008104436,40.815349,-73.955189,New York,NY,10027,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Mrs.,f,f,Other,Applied Learning,,,Other,highest poverty,Grades PreK-2,,,,,0.00,0.00,0,0.00,0,f,f,expired,2003-06-19,,,2004-02-19
"""9a0e1cb76a3608fb8392c0fd556a2329""","""4d146f48d7fc499158cbc51d1c7001f4""","""cabcc3ed826056c3969a8a99c5aeeaf6""",360008502463,40.829224,-73.856899,Bronx,NY,10472,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,,,Books,highest poverty,Grades 6-8,,,,,297.25,362.50,0,339.00,3,f,f,completed,2003-06-18,2003-08-24,2004-01-12,2004-02-18
"""2291027e82199e64b9d319a753ba130a""","""bd597df1b47a7ee6c7d490fa1c83321f""","""a1f8fe910e5e84d203b5c35ba09b7120""",360008602048,40.830879,-73.901871,Bronx,NY,10456,urban,New York City Dept Of Ed,Bronx,f,f,f,t,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Technology,highest poverty,Grades PreK-2,,,,,485.29,591.82,0,559.00,1,f,f,completed,2003-06-18,2004-08-24,2004-10-28,2004-02-18
"""ef09f9582f8a53536eabbe50ca0fe13b""","""746984211b1b828624d6fc5bafd72b5a""","""f1f5c0531655f079d40768fc210b6a78""",360008104436,40.815349,-73.955189,New York,NY,10027,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,t,f,Other,Applied Learning,,,Technology,highest poverty,Grades 6-8,,,,,692.75,844.82,0,797.00,1,f,f,completed,2003-06-19,2004-01-14,,2004-02-19
"""7f29a6a445d4b596a1ea44dd96fa1e79""","""d711a83af49dbf8c64b04821496cfc0a""","""a200b18fd1d9009fca0a31627d391d4e""",360009705562,40.695450,-73.927361,Brooklyn,NY,11221,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,f,Visual Arts,Music & The Arts,,,Supplies,highest poverty,Grades 9-12,,,,,406.00,495.12,0,467.00,1,f,f,completed,2003-06-20,2003-08-25,2004-12-10,2004-02-20
"""cd8c0cf7071c0a40e973f90dfde4bd24""","""2d9e84903b706ded30b62e77004051d6""","""3f91e973656b840e48f2cac035d05fa0""",360012102501,40.682266,-73.916649,Brooklyn,NY,11233,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Mrs.,f,f,Other,Applied Learning,,,Supplies,highest poverty,Grades PreK-2,,,,,420.25,512.50,0,484.00,1,f,f,completed,2003-06-19,2003-08-25,2003-11-14,2003-12-31
"""ff9e55d13a8512acc5aa865a258acd7c""","""6cb754c29e8b16857a9aba1e8be84fb9""","""f1f5c0531655f079d40768fc210b6a78""",360008104436,40.815349,-73.955189,New York,NY,10027,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,t,f,Other,Applied Learning,,,Other,highest poverty,Grades PreK-2,,,,,0.00,0.00,0,0.00,0,f,f,expired,2003-07-15,,,2004-03-15
"""d136a6fa99102d68eac7ba8494761cbd""","""746984211b1b828624d6fc5bafd72b5a""","""f1f5c0531655f079d40768fc210b6a78""",360008104436,40.815349,-73.955189,New York,NY,10027,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,t,f,Applied Sciences,Math & Science,Mathematics,Math & Science,Technology,highest poverty,Grades 6-8,,,,,551.45,672.50,0,636.00,3,f,f,completed,2003-06-19,2004-02-06,,2004-02-19
"""bbc55d4937265bf5069e7dce172b1081""","""e38b1a58c6c2329417c92378186225f5""","""a58856103147b7c4db28fa2556add771""",360009702582,40.706825,-73.920003,Brooklyn,NY,11237,urban,New York City Dept Of Ed,Kings (Brooklyn),f,t,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,History & Geography,History & Civics,Supplies,highest poverty,Grades 6-8,,,,,470.48,573.76,0,543.00,2,f,f,completed,2003-06-18,2004-05-03,2004-07-08,2004-02-18
"""d6d80e37b050edc93289e6d7d98218bf""","""353c7aba1806dc6e74a7b03d0783d526""","""444901111decb254fe9df215d2cedbb2""",360008402578,40.814871,-73.905355,Bronx,NY,10455,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mrs.,f,f,Early Development,Applied Learning,,,Supplies,highest poverty,Grades PreK-2,,,,,273.68,333.76,0,0.00,0,f,f,completed,2003-06-19,2003-06-21,,2004-02-19
"""bdbedd44cac012a50f20bec72c4929f2""","""746984211b1b828624d6fc5bafd72b5a""","""f1f5c0531655f079d40768fc210b6a78""",360008104436,40.815349,-73.955189,New York,NY,10027,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,t,f,Other,Applied Learning,,,Supplies,highest poverty,Grades 6-8,,,,,276.75,337.50,0,319.00,2,f,f,completed,2003-06-19,2003-08-14,2003-11-21,2003-10-15
"""fa1fe7ab624ecc10e6ad0049f161db1b""","""d18b14ae0eb38d867ba326929afc1999""","""67c49362a19734d92385423d2176c2e1""",360008104871,40.815349,-73.955189,New York,NY,10027,urban,Leadership Learning Support Organization,New York (Manhattan),f,f,f,f,f,f,Ms.,t,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Supplies,highest poverty,Grades 6-8,,,,,348.50,425.00,0,402.00,2,f,f,completed,2003-06-20,2003-09-15,2003-11-20,2004-02-20
"""5dcec8d93246baceb7132e5e8e99ca4f""","""746984211b1b828624d6fc5bafd72b5a""","""f1f5c0531655f079d40768fc210b6a78""",360008104436,40.815349,-73.955189,New York,NY,10027,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,t,f,Other,Applied Learning,,,Other,highest poverty,Grades PreK-2,,,,,0.00,0.00,0,0.00,0,f,f,expired,2003-06-19,,,2004-02-19
"""1f08ca70a2a435da356e27263bd1cf61""","""6cb754c29e8b16857a9aba1e8be84fb9""","""f1f5c0531655f079d40768fc210b6a78""",360008104436,40.815349,-73.955189,New York,NY,10027,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,t,f,History & Geography,History & Civics,Literacy,Literacy & Language,Books,highest poverty,Grades 6-8,,,,,371.05,452.50,0,427.00,1,f,f,completed,2003-06-20,2003-09-19,2003-11-26,2005-06-05
"""d280a303584304fefc7a0cbe61d8e7bd""","""9b315ae0b75ffa0f8d3f2d37c6407f28""","""6c8838c00af6616c6daba2f1c7a3f780""",360007902294,40.791367,-73.947866,New York,NY,10029,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Other,Applied Learning,,,Other,highest poverty,Grades PreK-2,,,,,0.00,0.00,0,0.00,0,f,f,expired,2003-06-19,,,2004-02-19
"""9eadd3cadeb03ffa25936eed99e57cdd""","""746984211b1b828624d6fc5bafd72b5a""","""f1f5c0531655f079d40768fc210b6a78""",360008104436,40.815349,-73.955189,New York,NY,10027,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,t,f,Other,Applied Learning,,,Other,highest poverty,Grades PreK-2,,,,,0.00,0.00,0,0.00,0,f,f,completed,2003-06-19,2004-02-06,,2004-02-19
"""9b7ef57409965020dda452871af042d4""","""9669946b69d5992e6e1efd4dfa10f16c""","""dbddc126f9dabb3f7472759d0906ef5b""","",40.806587,-73.950976,New York,NY,10027,urban,District 75,New York (Manhattan),f,f,t,f,f,f,Mrs.,f,f,Visual Arts,Music & The Arts,Early Development,Applied Learning,Technology,highest poverty,Grades 3-5,,,,,280.85,342.50,0,323.00,1,f,f,completed,2003-06-20,2003-09-23,2004-01-21,2004-05-15
"""cf6951879fe7239c11f427d976ea8e19""","""746984211b1b828624d6fc5bafd72b5a""","""f1f5c0531655f079d40768fc210b6a78""",360008104436,40.815349,-73.955189,New York,NY,10027,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,t,f,Mathematics,Math & Science,,,Supplies,highest poverty,Grades 6-8,,,,,419.00,510.98,0,485.00,2,f,f,completed,2003-06-19,2003-09-09,2003-11-20,2004-02-19
"""6ed73b6be612fda03875f16d0c07032c""","""6cb754c29e8b16857a9aba1e8be84fb9""","""f1f5c0531655f079d40768fc210b6a78""",360008104436,40.815349,-73.955189,New York,NY,10027,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,t,f,Literature & Writing,Literacy & Language,Social Sciences,History & Civics,Books,highest poverty,Grades 6-8,,,,,399.24,486.88,0,460.00,1,f,f,completed,2003-06-19,2003-12-10,2004-02-03,2004-05-29
"""1c10c4a053937d7e10c457bc03bac3d1""","""4d04e446087a74ff95e261d29e86e10b""","""cabcc3ed826056c3969a8a99c5aeeaf6""",360008502463,40.829224,-73.856899,Bronx,NY,10472,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,Literacy,Literacy & Language,Technology,highest poverty,Grades 6-8,,,,,480.57,586.06,0,553.00,1,f,f,completed,2003-06-20,2003-09-24,2004-02-19,2004-02-20
"""a46838d41b21cda6541e11208f7e8958""","""746984211b1b828624d6fc5bafd72b5a""","""f1f5c0531655f079d40768fc210b6a78""",360008104436,40.815349,-73.955189,New York,NY,10027,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,t,f,Other,Applied Learning,,,Other,highest poverty,Grades PreK-2,,,,,0.00,0.00,0,0.00,0,f,f,completed,2003-06-19,2004-02-06,,2004-02-19
"""72dcf2e23d5e293d0525fb7737e0501e""","""7f5f1eeffe4603d0508b47f88e628891""","""e528b3c407cd293e88e4c8f9247d20c6""",360008505121,40.822384,-73.907052,Bronx,NY,10456,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,t,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades 6-8,,,,,243.95,297.50,0,281.00,1,f,f,completed,2003-06-19,2003-08-24,2004-01-26,2004-02-19
"""28ce19033da79880e8768598bf855030""","""a3ab07c21c0ab7af7576ec1a08468c47""","""9bb914ae1a425c45f92edb0cd68456a1""",360007702049,40.732694,-74.006273,New York,NY,10014,urban,New York City Dept Of Ed,New York (Manhattan),f,t,f,f,f,f,Ms.,f,f,Other,Applied Learning,,,Other,moderate poverty,Grades PreK-2,,,,,345.02,420.76,0,409.50,4,f,f,completed,2003-06-19,2003-10-02,2004-01-23,2004-02-19
"""cad6f53022e64e5b0ab38f804f0be5e1""","""bd597df1b47a7ee6c7d490fa1c83321f""","""a1f8fe910e5e84d203b5c35ba09b7120""",360008602048,40.830879,-73.901871,Bronx,NY,10456,urban,New York City Dept Of Ed,Bronx,f,f,f,t,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Technology,highest poverty,Grades PreK-2,,,,,593.73,724.06,0,675.00,1,f,f,completed,2003-06-18,2004-01-14,2004-04-02,2004-09-01
"""b75b0ac832fa646817e58ab565322ecd""","""746984211b1b828624d6fc5bafd72b5a""","""f1f5c0531655f079d40768fc210b6a78""",360008104436,40.815349,-73.955189,New York,NY,10027,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,t,f,Other,Applied Learning,,,Technology,highest poverty,Grades 6-8,,,,,685.00,835.37,0,788.00,1,f,f,completed,2003-06-19,2004-01-14,,2004-02-19
"""7b7e55c9b4e48d5ec9f5d7a55b989e80""","""ed55d66251be5810b38e1b2505b7673d""","""923a1f4850d4e09ad5b8d015ae988505""",360007702871,40.742210,-74.002041,New York,NY,10011,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Mr.,f,f,Environmental Science,Math & Science,Health & Life Science,Math & Science,Trips,highest poverty,Grades 9-12,,,,,855.88,1043.76,0,985.00,1,f,f,completed,2003-06-19,2003-11-04,2003-12-18,2003-10-31
"""2968465fc06d711fc08e6493ad27d2a6""","""618ecfe6422be1bae15d3504050fe01f""","""f1f5c0531655f079d40768fc210b6a78""",360008104436,40.815349,-73.955189,New York,NY,10027,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Other,Applied Learning,,,Other,highest poverty,Grades PreK-2,,,,,0.00,0.00,0,0.00,0,f,f,expired,2003-06-20,,,2004-02-20
"""aa398fe58f6a21ae767f04823cd4a31b""","""eefa0b2c594436b38db20d8b4cc6a3fe""","""923a1f4850d4e09ad5b8d015ae988505""",360007702871,40.742210,-74.002041,New York,NY,10011,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Mr.,f,f,Extracurricular,Applied Learning,,,Supplies,highest poverty,Grades 9-12,,,,,392.17,478.26,0,451.00,1,f,f,completed,2003-07-24,2003-08-28,2003-12-02,2004-03-24
